cell,expt,isi,n_pulses,pulse_width,rep,spikes,type
63,pinp,NaN,NaN,20,30,1311.73333333118,pulse
63,pinp,NaN,NaN,20,30,1329.06666666486,pulse
63,pinp,NaN,NaN,20,30,1330.76666666466,pulse
63,pinp,NaN,NaN,20,30,1345.99999999818,pulse
63,pinp,NaN,NaN,20,30,1363.96666666451,pulse
63,pinp,NaN,NaN,20,30,1370.53333333142,pulse
63,pinp,NaN,NaN,20,30,1380.49999999794,pulse
63,pinp,NaN,NaN,20,30,1388.93333333135,pulse
63,pinp,NaN,NaN,20,30,1402.79999999802,pulse
63,pinp,NaN,NaN,20,30,1420.96666666475,pulse
63,pinp,NaN,NaN,20,30,1434.79999999818,pulse
63,pinp,NaN,NaN,20,30,1437.39999999798,pulse
63,pinp,NaN,NaN,20,30,1464.03333333137,pulse
63,pinp,NaN,NaN,20,30,1478.13333333124,pulse
63,pinp,NaN,NaN,20,30,1493.59999999797,pulse
63,pinp,NaN,NaN,20,30,1510.03333333119,pulse
63,pinp,NaN,NaN,20,30,1514.16666666455,pulse
63,pinp,NaN,NaN,20,30,1526.63333333157,pulse
63,pinp,NaN,NaN,20,30,1537.66666666479,pulse
63,pinp,NaN,NaN,20,30,1544.63333333115,pulse
63,pinp,NaN,NaN,20,30,1553.29999999822,pulse
63,pinp,NaN,NaN,20,30,1566.69999999804,pulse
63,pinp,NaN,NaN,20,30,1573.89999999805,pulse
63,pinp,NaN,NaN,20,30,1587.96666666467,pulse
63,pinp,NaN,NaN,20,30,1597.99999999814,pulse
63,pinp,NaN,NaN,20,30,1629.73333333139,pulse
63,pinp,NaN,NaN,20,30,1669.89999999805,pulse
63,pinp,NaN,NaN,20,30,1695.69999999794,pulse
63,pinp,NaN,NaN,20,30,1719.49999999788,pulse
63,pinp,NaN,NaN,20,30,1748.76666666478,pulse
63,pinp,NaN,NaN,20,30,1751.03333333118,pulse
63,pinp,NaN,NaN,20,30,1769.43333333156,pulse
63,pinp,NaN,NaN,20,30,1783.56666666468,pulse
63,pinp,NaN,NaN,20,31,-599.300000001676,pulse
63,pinp,NaN,NaN,20,31,-567.566666668426,pulse
63,pinp,NaN,NaN,20,31,-527.400000001762,pulse
63,pinp,NaN,NaN,20,31,-501.600000001872,pulse
63,pinp,NaN,NaN,20,31,-477.800000001935,pulse
63,pinp,NaN,NaN,20,31,-448.533333335035,pulse
63,pinp,NaN,NaN,20,31,-446.266666668635,pulse
63,pinp,NaN,NaN,20,31,-427.866666668251,pulse
63,pinp,NaN,NaN,20,31,-413.733333335131,pulse
63,pinp,NaN,NaN,20,31,-389.233333335142,pulse
63,pinp,NaN,NaN,20,31,-374.933333335321,pulse
63,pinp,NaN,NaN,20,31,-360.300000001644,pulse
63,pinp,NaN,NaN,20,31,-352.533333335032,pulse
63,pinp,NaN,NaN,20,31,-351.66666666828,pulse
63,pinp,NaN,NaN,20,31,-347.166666668272,pulse
63,pinp,NaN,NaN,20,31,-339.40000000166,pulse
63,pinp,NaN,NaN,20,31,-321.833333335235,pulse
63,pinp,NaN,NaN,20,31,-310.700000001816,pulse
63,pinp,NaN,NaN,20,31,-307.800000001862,pulse
63,pinp,NaN,NaN,20,31,-269.133333335049,pulse
63,pinp,NaN,NaN,20,31,-258.36666666828,pulse
63,pinp,NaN,NaN,20,31,-237.300000001596,pulse
63,pinp,NaN,NaN,20,31,-223.800000001575,pulse
63,pinp,NaN,NaN,20,31,-209.433333335255,pulse
63,pinp,NaN,NaN,20,31,-162.200000001576,pulse
63,pinp,NaN,NaN,20,31,-154.200000001765,pulse
63,pinp,NaN,NaN,20,31,-144.000000001597,pulse
63,pinp,NaN,NaN,20,31,-142.633333335198,pulse
63,pinp,NaN,NaN,20,31,-130.033333335177,pulse
63,pinp,NaN,NaN,20,31,-99.6666666683268,pulse
63,pinp,NaN,NaN,20,31,-89.1000000019631,pulse
63,pinp,NaN,NaN,20,31,-77.4666666684425,pulse
63,pinp,NaN,NaN,20,31,-65.8666666686258,pulse
63,pinp,NaN,NaN,20,31,-64.0666666686229,pulse
63,pinp,NaN,NaN,20,31,-58.9666666683115,pulse
63,pinp,NaN,NaN,20,31,-54.133333334903,pulse
63,pinp,NaN,NaN,20,31,-47.0000000018445,pulse
63,pinp,NaN,NaN,20,31,-37.0666666685793,pulse
63,pinp,NaN,NaN,20,31,-1.50000000166983,pulse
63,pinp,NaN,NaN,20,31,2.19999999808351,pulse
63,pinp,NaN,NaN,20,31,4.66666666488891,pulse
63,pinp,NaN,NaN,20,31,7.23333333144183,pulse
63,pinp,NaN,NaN,20,31,9.66666666499805,pulse
63,pinp,NaN,NaN,20,31,12.1666666650526,pulse
63,pinp,NaN,NaN,20,31,14.7333333316055,pulse
63,pinp,NaN,NaN,20,31,17.2333333316601,pulse
63,pinp,NaN,NaN,20,31,19.9333333316645,pulse
63,pinp,NaN,NaN,20,31,22.9999999983193,pulse
63,pinp,NaN,NaN,20,31,27.3999999981243,pulse
63,pinp,NaN,NaN,20,31,200.433333331603,pulse
63,pinp,NaN,NaN,20,31,244.766666664873,pulse
63,pinp,NaN,NaN,20,31,258.633333331545,pulse
63,pinp,NaN,NaN,20,31,295.933333331504,pulse
63,pinp,NaN,NaN,20,31,303.699999998116,pulse
63,pinp,NaN,NaN,20,31,315.133333331687,pulse
63,pinp,NaN,NaN,20,31,348.033333331387,pulse
63,pinp,NaN,NaN,20,31,355.433333331348,pulse
63,pinp,NaN,NaN,20,31,358.666666664703,pulse
63,pinp,NaN,NaN,20,31,369.433333331472,pulse
63,pinp,NaN,NaN,20,31,379.566666664687,pulse
63,pinp,NaN,NaN,20,31,383.766666664997,pulse
63,pinp,NaN,NaN,20,31,389.299999998002,pulse
63,pinp,NaN,NaN,20,31,399.233333331722,pulse
63,pinp,NaN,NaN,20,31,403.466666664826,pulse
63,pinp,NaN,NaN,20,31,412.09999999819,pulse
63,pinp,NaN,NaN,20,31,437.666666664882,pulse
63,pinp,NaN,NaN,20,31,446.533333331445,pulse
63,pinp,NaN,NaN,20,31,472.333333331335,pulse
63,pinp,NaN,NaN,20,31,481.1333333314,pulse
63,pinp,NaN,NaN,20,31,499.86666666473,pulse
63,pinp,NaN,NaN,20,31,501.033333331634,pulse
63,pinp,NaN,NaN,20,31,507.566666664843,pulse
63,pinp,NaN,NaN,20,31,512.933333331603,pulse
63,pinp,NaN,NaN,20,31,521.033333331616,pulse
63,pinp,NaN,NaN,20,31,528.566666665029,pulse
63,pinp,NaN,NaN,20,31,544.266666664953,pulse
63,pinp,NaN,NaN,20,31,552.433333331464,pulse
63,pinp,NaN,NaN,20,31,567.199999998138,pulse
63,pinp,NaN,NaN,20,31,581.233333331511,pulse
63,pinp,NaN,NaN,20,31,604.033333331699,pulse
63,pinp,NaN,NaN,20,31,634.199999998145,pulse
63,pinp,NaN,NaN,20,31,635.299999998097,pulse
63,pinp,NaN,NaN,20,31,649.433333331672,pulse
63,pinp,NaN,NaN,20,31,660.233333331689,pulse
63,pinp,NaN,NaN,20,31,669.233333331704,pulse
63,pinp,NaN,NaN,20,31,779.999999998381,pulse
63,pinp,NaN,NaN,20,31,791.599999998198,pulse
63,pinp,NaN,NaN,20,31,807.999999998174,pulse
63,pinp,NaN,NaN,20,31,816.966666664939,pulse
63,pinp,NaN,NaN,20,31,825.466666664852,pulse
63,pinp,NaN,NaN,20,31,834.633333331567,pulse
63,pinp,NaN,NaN,20,31,853.966666664746,pulse
63,pinp,NaN,NaN,20,31,872.899999998026,pulse
63,pinp,NaN,NaN,20,31,873.866666664981,pulse
63,pinp,NaN,NaN,20,31,892.599999998311,pulse
63,pinp,NaN,NaN,20,31,898.133333331316,pulse
63,pinp,NaN,NaN,20,31,900.333333331673,pulse
63,pinp,NaN,NaN,20,31,904.933333331428,pulse
63,pinp,NaN,NaN,20,31,921.666666664805,pulse
63,pinp,NaN,NaN,20,31,932.033333331674,pulse
63,pinp,NaN,NaN,20,31,945.099999998092,pulse
63,pinp,NaN,NaN,20,31,964.633333331676,pulse
63,pinp,NaN,NaN,20,31,1006.33333333144,pulse
63,pinp,NaN,NaN,20,31,1013.03333333135,pulse
63,pinp,NaN,NaN,20,31,1032.46666666473,pulse
63,pinp,NaN,NaN,20,31,1054.89999999827,pulse
63,pinp,NaN,NaN,20,31,1080.73333333141,pulse
63,pinp,NaN,NaN,20,31,1091.76666666508,pulse
63,pinp,NaN,NaN,20,31,1095.46666666483,pulse
63,pinp,NaN,NaN,20,31,1107.599999998,pulse
63,pinp,NaN,NaN,20,31,1126.86666666468,pulse
63,pinp,NaN,NaN,20,31,1204.43333333151,pulse
63,pinp,NaN,NaN,20,31,1210.13333333167,pulse
63,pinp,NaN,NaN,20,31,1222.53333333174,pulse
63,pinp,NaN,NaN,20,31,1228.33333333165,pulse
63,pinp,NaN,NaN,20,31,1278.33333333137,pulse
63,pinp,NaN,NaN,20,31,1289.36666666505,pulse
63,pinp,NaN,NaN,20,31,1290.76666666469,pulse
63,pinp,NaN,NaN,20,31,1314.39999999839,pulse
63,pinp,NaN,NaN,20,31,1315.03333333148,pulse
63,pinp,NaN,NaN,20,31,1332.43333333166,pulse
63,pinp,NaN,NaN,20,31,1343.53333333138,pulse
63,pinp,NaN,NaN,20,31,1349.73333333164,pulse
63,pinp,NaN,NaN,20,31,1360.46666666471,pulse
63,pinp,NaN,NaN,20,31,1376.73333333169,pulse
63,pinp,NaN,NaN,20,31,1377.06666666509,pulse
63,pinp,NaN,NaN,20,31,1398.86666666507,pulse
63,pinp,NaN,NaN,20,31,1406.73333333143,pulse
63,pinp,NaN,NaN,20,31,1424.16666666486,pulse
63,pinp,NaN,NaN,20,31,1449.63333333135,pulse
63,pinp,NaN,NaN,20,31,1462.66666666497,pulse
63,pinp,NaN,NaN,20,31,1470.36666666509,pulse
63,pinp,NaN,NaN,20,31,1484.06666666506,pulse
63,pinp,NaN,NaN,20,31,1488.89999999801,pulse
63,pinp,NaN,NaN,20,31,1492.73333333167,pulse
63,pinp,NaN,NaN,20,31,1511.7999999984,pulse
63,pinp,NaN,NaN,20,31,1519.33333333136,pulse
63,pinp,NaN,NaN,20,31,1522.46666666497,pulse
63,pinp,NaN,NaN,20,31,1543.13333333175,pulse
63,pinp,NaN,NaN,20,31,1552.89999999832,pulse
63,pinp,NaN,NaN,20,31,1560.53333333148,pulse
63,pinp,NaN,NaN,20,31,1569.79999999839,pulse
63,pinp,NaN,NaN,20,31,1600.16666666479,pulse
63,pinp,NaN,NaN,20,31,1601.79999999809,pulse
63,pinp,NaN,NaN,20,31,1611.73333333136,pulse
63,pinp,NaN,NaN,20,31,1627.36666666478,pulse
63,pinp,NaN,NaN,20,31,1644.99999999816,pulse
63,pinp,NaN,NaN,20,31,1659.13333333174,pulse
63,pinp,NaN,NaN,20,31,1671.23333333166,pulse
63,pinp,NaN,NaN,20,31,1685.06666666508,pulse
63,pinp,NaN,NaN,20,31,1690.69999999829,pulse
63,pinp,NaN,NaN,20,32,-595.033333337142,pulse
63,pinp,NaN,NaN,20,32,-580.900000003567,pulse
63,pinp,NaN,NaN,20,32,-568.800000003648,pulse
63,pinp,NaN,NaN,20,32,-554.966666670225,pulse
63,pinp,NaN,NaN,20,32,-549.333333337017,pulse
63,pinp,NaN,NaN,20,32,-369.033333337029,pulse
63,pinp,NaN,NaN,20,32,-314.033333337193,pulse
63,pinp,NaN,NaN,20,32,-307.733333337183,pulse
63,pinp,NaN,NaN,20,32,-292.000000003554,pulse
63,pinp,NaN,NaN,20,32,-285.400000003847,pulse
63,pinp,NaN,NaN,20,32,-256.466666670349,pulse
63,pinp,NaN,NaN,20,32,-211.666666670226,pulse
63,pinp,NaN,NaN,20,32,-203.466666670465,pulse
63,pinp,NaN,NaN,20,32,-200.466666670309,pulse
63,pinp,NaN,NaN,20,32,-178.700000003573,pulse
63,pinp,NaN,NaN,20,32,-162.333333337301,pulse
63,pinp,NaN,NaN,20,32,-157.40000000369,pulse
63,pinp,NaN,NaN,20,32,-137.266666670257,pulse
63,pinp,NaN,NaN,20,32,-122.400000003836,pulse
63,pinp,NaN,NaN,20,32,-119.100000003982,pulse
63,pinp,NaN,NaN,20,32,-108.366666670463,pulse
63,pinp,NaN,NaN,20,32,-98.0000000035943,pulse
63,pinp,NaN,NaN,20,32,-82.7333333372735,pulse
63,pinp,NaN,NaN,20,32,-81.3333333371702,pulse
63,pinp,NaN,NaN,20,32,-59.5000000039363,pulse
63,pinp,NaN,NaN,20,32,-48.1666666705678,pulse
63,pinp,NaN,NaN,20,32,-27.1666666703823,pulse
63,pinp,NaN,NaN,20,32,-17.3666666705685,pulse
63,pinp,NaN,NaN,20,32,-11.233333337259,pulse
63,pinp,NaN,NaN,20,32,-4.10000000374566,pulse
63,pinp,NaN,NaN,20,32,2.46666666271267,pulse
63,pinp,NaN,NaN,20,32,4.89999999626889,pulse
63,pinp,NaN,NaN,20,32,7.33333332937036,pulse
63,pinp,NaN,NaN,20,32,9.89999999637803,pulse
63,pinp,NaN,NaN,20,32,15.1999999961845,pulse
63,pinp,NaN,NaN,20,32,17.6999999962391,pulse
63,pinp,NaN,NaN,20,32,20.4333333294926,pulse
63,pinp,NaN,NaN,20,32,24.0666666627476,pulse
63,pinp,NaN,NaN,20,32,139.533333329382,pulse
63,pinp,NaN,NaN,20,32,146.099999996295,pulse
63,pinp,NaN,NaN,20,32,151.433333329351,pulse
63,pinp,NaN,NaN,20,32,151.899999996203,pulse
63,pinp,NaN,NaN,20,32,181.433333329551,pulse
63,pinp,NaN,NaN,20,32,197.399999996378,pulse
63,pinp,NaN,NaN,20,32,206.199999996443,pulse
63,pinp,NaN,NaN,20,32,215.333333329454,pulse
63,pinp,NaN,NaN,20,32,215.966666663007,pulse
63,pinp,NaN,NaN,20,32,221.666666662713,pulse
63,pinp,NaN,NaN,20,32,229.43333332978,pulse
63,pinp,NaN,NaN,20,32,230.266666662828,pulse
63,pinp,NaN,NaN,20,32,246.299999996154,pulse
63,pinp,NaN,NaN,20,32,261.433333329478,pulse
63,pinp,NaN,NaN,20,32,268.466666662789,pulse
63,pinp,NaN,NaN,20,32,280.333333329509,pulse
63,pinp,NaN,NaN,20,32,300.33333332949,pulse
63,pinp,NaN,NaN,20,32,325.96666666268,pulse
63,pinp,NaN,NaN,20,32,338.433333329704,pulse
63,pinp,NaN,NaN,20,32,347.899999996116,pulse
63,pinp,NaN,NaN,20,32,356.866666662881,pulse
63,pinp,NaN,NaN,20,32,364.999999996144,pulse
63,pinp,NaN,NaN,20,32,370.666666663055,pulse
63,pinp,NaN,NaN,20,32,380.866666662769,pulse
63,pinp,NaN,NaN,20,32,388.866666663034,pulse
63,pinp,NaN,NaN,20,32,398.76666666305,pulse
63,pinp,NaN,NaN,20,32,412.699999996221,pulse
63,pinp,NaN,NaN,20,32,433.966666662855,pulse
63,pinp,NaN,NaN,20,32,508.866666662925,pulse
63,pinp,NaN,NaN,20,32,524.833333329752,pulse
63,pinp,NaN,NaN,20,32,578.299999996034,pulse
63,pinp,NaN,NaN,20,32,581.13333332949,pulse
63,pinp,NaN,NaN,20,32,664.433333329725,pulse
63,pinp,NaN,NaN,20,32,666.999999996278,pulse
63,pinp,NaN,NaN,20,32,667.733333329579,pulse
63,pinp,NaN,NaN,20,32,676.666666663095,pulse
63,pinp,NaN,NaN,20,32,689.066666662711,pulse
63,pinp,NaN,NaN,20,32,777.533333329757,pulse
63,pinp,NaN,NaN,20,32,787.53333332952,pulse
63,pinp,NaN,NaN,20,32,810.599999996157,pulse
63,pinp,NaN,NaN,20,32,814.466666663066,pulse
63,pinp,NaN,NaN,20,32,837.133333329348,pulse
63,pinp,NaN,NaN,20,32,885.999999996329,pulse
63,pinp,NaN,NaN,20,32,906.733333329612,pulse
63,pinp,NaN,NaN,20,32,919.766666662781,pulse
63,pinp,NaN,NaN,20,32,956.066666662991,pulse
63,pinp,NaN,NaN,20,32,1007.96666666292,pulse
63,pinp,NaN,NaN,20,32,1008.73333332947,pulse
63,pinp,NaN,NaN,20,32,1121.56666666306,pulse
63,pinp,NaN,NaN,20,32,1227.39999999612,pulse
63,pinp,NaN,NaN,20,32,1236.23333332944,pulse
63,pinp,NaN,NaN,20,32,1238.99999999639,pulse
63,pinp,NaN,NaN,20,32,1265.76666666278,pulse
63,pinp,NaN,NaN,20,32,1277.4666666628,pulse
63,pinp,NaN,NaN,20,32,1281.69999999636,pulse
63,pinp,NaN,NaN,20,32,1290.13333332978,pulse
63,pinp,NaN,NaN,20,32,1322.96666666298,pulse
63,pinp,NaN,NaN,20,32,1345.39999999606,pulse
63,pinp,NaN,NaN,20,32,1360.76666666304,pulse
63,pinp,NaN,NaN,20,32,1379.39999999617,pulse
63,pinp,NaN,NaN,20,32,1384.59999999623,pulse
63,pinp,NaN,NaN,20,32,1393.06666666289,pulse
63,pinp,NaN,NaN,20,32,1405.23333332976,pulse
63,pinp,NaN,NaN,20,32,1408.99999999601,pulse
63,pinp,NaN,NaN,20,32,1414.23333332978,pulse
63,pinp,NaN,NaN,20,32,1424.46666666274,pulse
63,pinp,NaN,NaN,20,32,1438.59999999631,pulse
63,pinp,NaN,NaN,20,32,1447.16666666272,pulse
63,pinp,NaN,NaN,20,32,1455.43333332944,pulse
63,pinp,NaN,NaN,20,32,1468.63333332976,pulse
63,pinp,NaN,NaN,20,32,1478.36666666308,pulse
63,pinp,NaN,NaN,20,32,1497.73333332951,pulse
63,pinp,NaN,NaN,20,32,1503.66666666287,pulse
63,pinp,NaN,NaN,20,32,1514.33333332943,pulse
63,pinp,NaN,NaN,20,32,1520.83333332939,pulse
63,pinp,NaN,NaN,20,32,1532.16666666276,pulse
63,pinp,NaN,NaN,20,32,1578.46666666273,pulse
63,pinp,NaN,NaN,20,32,1596.06666666286,pulse
63,pinp,NaN,NaN,20,32,1606.33333332953,pulse
63,pinp,NaN,NaN,20,32,1623.46666666281,pulse
63,pinp,NaN,NaN,20,32,1634.99999999613,pulse
63,pinp,NaN,NaN,20,32,1643.39999999629,pulse
63,pinp,NaN,NaN,20,32,1649.56666666285,pulse
63,pinp,NaN,NaN,20,32,1666.49999999618,pulse
63,pinp,NaN,NaN,20,32,1679.86666666275,pulse
63,pinp,NaN,NaN,20,32,1684.63333332966,pulse
63,pinp,NaN,NaN,20,32,1687.89999999626,pulse
63,pinp,NaN,NaN,20,32,1693.63333332967,pulse
63,pinp,NaN,NaN,20,32,1706.09999999624,pulse
63,pinp,NaN,NaN,20,32,1719.26666666286,pulse
63,pinp,NaN,NaN,20,32,1720.23333332936,pulse
63,pinp,NaN,NaN,20,32,1729.39999999608,pulse
63,pinp,NaN,NaN,20,32,1730.49999999603,pulse
63,pinp,NaN,NaN,20,32,1739.36666666305,pulse
63,pinp,NaN,NaN,20,32,1759.73333332968,pulse
63,pinp,NaN,NaN,20,32,1768.63333332949,pulse
63,pinp,NaN,NaN,20,33,-588.799999996354,pulse
63,pinp,NaN,NaN,20,33,-580.399999996189,pulse
63,pinp,NaN,NaN,20,33,-574.23333332963,pulse
63,pinp,NaN,NaN,20,33,-557.299999996303,pulse
63,pinp,NaN,NaN,20,33,-543.933333329733,pulse
63,pinp,NaN,NaN,20,33,-539.166666662823,pulse
63,pinp,NaN,NaN,20,33,-535.899999996218,pulse
63,pinp,NaN,NaN,20,33,-530.166666662808,pulse
63,pinp,NaN,NaN,20,33,-517.699999996239,pulse
63,pinp,NaN,NaN,20,33,-504.533333329618,pulse
63,pinp,NaN,NaN,20,33,-503.566666663119,pulse
63,pinp,NaN,NaN,20,33,-494.399999996403,pulse
63,pinp,NaN,NaN,20,33,-493.299999996452,pulse
63,pinp,NaN,NaN,20,33,-484.433333329434,pulse
63,pinp,NaN,NaN,20,33,-464.066666662802,pulse
63,pinp,NaN,NaN,20,33,-455.16666666299,pulse
63,pinp,NaN,NaN,20,33,-410.666666663019,pulse
63,pinp,NaN,NaN,20,33,-365.999999996347,pulse
63,pinp,NaN,NaN,20,33,-332.466666663095,pulse
63,pinp,NaN,NaN,20,33,-285.83333332972,pulse
63,pinp,NaN,NaN,20,33,-273.466666662898,pulse
63,pinp,NaN,NaN,20,33,-253.833333329567,pulse
63,pinp,NaN,NaN,20,33,-202.999999996337,pulse
63,pinp,NaN,NaN,20,33,-168.399999996382,pulse
63,pinp,NaN,NaN,20,33,-159.133333329464,pulse
63,pinp,NaN,NaN,20,33,-148.333333329447,pulse
63,pinp,NaN,NaN,20,33,-128.833333329567,pulse
63,pinp,NaN,NaN,20,33,-71.0666666627731,pulse
63,pinp,NaN,NaN,20,33,-46.6666666629862,pulse
63,pinp,NaN,NaN,20,33,-32.266666662963,pulse
63,pinp,NaN,NaN,20,33,-24.6666666630517,pulse
63,pinp,NaN,NaN,20,33,-19.1333333295916,pulse
63,pinp,NaN,NaN,20,33,-2.26666666276287,pulse
63,pinp,NaN,NaN,20,33,1.93333333709234,pulse
63,pinp,NaN,NaN,20,33,4.40000000389773,pulse
63,pinp,NaN,NaN,20,33,6.96666667045065,pulse
63,pinp,NaN,NaN,20,33,9.56666667025274,pulse
63,pinp,NaN,NaN,20,33,12.0333333370581,pulse
63,pinp,NaN,NaN,20,33,14.5666666703619,pulse
63,pinp,NaN,NaN,20,33,16.9000000037158,pulse
63,pinp,NaN,NaN,20,33,19.5000000039727,pulse
63,pinp,NaN,NaN,20,33,22.2333333372262,pulse
63,pinp,NaN,NaN,20,33,26.4666666703306,pulse
63,pinp,NaN,NaN,20,33,111.033333337218,pulse
63,pinp,NaN,NaN,20,33,131.4333333371,pulse
63,pinp,NaN,NaN,20,33,160.433333337096,pulse
63,pinp,NaN,NaN,20,33,170.900000003712,pulse
63,pinp,NaN,NaN,20,33,177.133333337224,pulse
63,pinp,NaN,NaN,20,33,189.933333337194,pulse
63,pinp,NaN,NaN,20,33,200.80000000371,pulse
63,pinp,NaN,NaN,20,33,211.833333336926,pulse
63,pinp,NaN,NaN,20,33,217.500000003838,pulse
63,pinp,NaN,NaN,20,33,223.900000003596,pulse
63,pinp,NaN,NaN,20,33,225.66666667035,pulse
63,pinp,NaN,NaN,20,33,235.100000003968,pulse
63,pinp,NaN,NaN,20,33,242.400000003727,pulse
63,pinp,NaN,NaN,20,33,267.333333336865,pulse
63,pinp,NaN,NaN,20,33,290.966666670556,pulse
63,pinp,NaN,NaN,20,33,302.066666670271,pulse
63,pinp,NaN,NaN,20,33,317.9666666706,pulse
63,pinp,NaN,NaN,20,33,318.16666667055,pulse
63,pinp,NaN,NaN,20,33,330.733333336866,pulse
63,pinp,NaN,NaN,20,33,371.633333337286,pulse
63,pinp,NaN,NaN,20,33,381.4333333371,pulse
63,pinp,NaN,NaN,20,33,388.833333337061,pulse
63,pinp,NaN,NaN,20,33,405.000000003838,pulse
63,pinp,NaN,NaN,20,33,435.033333337287,pulse
63,pinp,NaN,NaN,20,33,477.333333336901,pulse
63,pinp,NaN,NaN,20,33,489.266666670574,pulse
63,pinp,NaN,NaN,20,33,524.700000003577,pulse
63,pinp,NaN,NaN,20,33,536.466666670549,pulse
63,pinp,NaN,NaN,20,33,536.866666670448,pulse
63,pinp,NaN,NaN,20,33,547.266666670566,pulse
63,pinp,NaN,NaN,20,33,561.966666670287,pulse
63,pinp,NaN,NaN,20,33,568.966666670349,pulse
63,pinp,NaN,NaN,20,33,582.766666670523,pulse
63,pinp,NaN,NaN,20,33,591.700000003584,pulse
63,pinp,NaN,NaN,20,33,597.933333337096,pulse
63,pinp,NaN,NaN,20,33,606.20000000381,pulse
63,pinp,NaN,NaN,20,33,612.000000003718,pulse
63,pinp,NaN,NaN,20,33,621.600000003582,pulse
63,pinp,NaN,NaN,20,33,625.900000003639,pulse
63,pinp,NaN,NaN,20,33,629.000000003543,pulse
63,pinp,NaN,NaN,20,33,636.033333337309,pulse
63,pinp,NaN,NaN,20,33,644.566666670471,pulse
63,pinp,NaN,NaN,20,33,648.666666670579,pulse
63,pinp,NaN,NaN,20,33,662.300000003597,pulse
63,pinp,NaN,NaN,20,33,670.266666670614,pulse
63,pinp,NaN,NaN,20,33,703.500000003714,pulse
63,pinp,NaN,NaN,20,33,705.233333337219,pulse
63,pinp,NaN,NaN,20,33,711.000000003878,pulse
63,pinp,NaN,NaN,20,33,721.666666670444,pulse
63,pinp,NaN,NaN,20,33,729.333333337308,pulse
63,pinp,NaN,NaN,20,33,734.033333337266,pulse
63,pinp,NaN,NaN,20,33,737.800000003972,pulse
63,pinp,NaN,NaN,20,33,741.966666670578,pulse
63,pinp,NaN,NaN,20,33,748.533333337036,pulse
63,pinp,NaN,NaN,20,33,752.20000000354,pulse
63,pinp,NaN,NaN,20,33,757.900000003701,pulse
63,pinp,NaN,NaN,20,33,763.000000003558,pulse
63,pinp,NaN,NaN,20,33,772.400000003927,pulse
63,pinp,NaN,NaN,20,33,776.766666670483,pulse
63,pinp,NaN,NaN,20,33,785.266666670395,pulse
63,pinp,NaN,NaN,20,33,791.133333337257,pulse
63,pinp,NaN,NaN,20,33,810.633333337137,pulse
63,pinp,NaN,NaN,20,33,820.4666666702,pulse
63,pinp,NaN,NaN,20,33,831.16666667047,pulse
63,pinp,NaN,NaN,20,33,839.566666670635,pulse
63,pinp,NaN,NaN,20,33,844.600000003538,pulse
63,pinp,NaN,NaN,20,33,857.400000003963,pulse
63,pinp,NaN,NaN,20,33,869.533333337131,pulse
63,pinp,NaN,NaN,20,33,870.33333333693,pulse
63,pinp,NaN,NaN,20,33,877.933333337296,pulse
63,pinp,NaN,NaN,20,33,891.666666670517,pulse
63,pinp,NaN,NaN,20,33,899.40000000388,pulse
63,pinp,NaN,NaN,20,33,899.933333337231,pulse
63,pinp,NaN,NaN,20,33,913.533333337,pulse
63,pinp,NaN,NaN,20,33,925.700000003872,pulse
63,pinp,NaN,NaN,20,33,938.666666670542,pulse
63,pinp,NaN,NaN,20,33,948.233333337157,pulse
63,pinp,NaN,NaN,20,33,967.133333337188,pulse
63,pinp,NaN,NaN,20,33,976.366666670401,pulse
63,pinp,NaN,NaN,20,33,987.333333337119,pulse
63,pinp,NaN,NaN,20,33,995.33333333693,pulse
63,pinp,NaN,NaN,20,33,1004.3000000037,pulse
63,pinp,NaN,NaN,20,33,1005.3000000039,pulse
63,pinp,NaN,NaN,20,33,1023.73333333708,pulse
63,pinp,NaN,NaN,20,33,1036.1000000039,pulse
63,pinp,NaN,NaN,20,33,1042.00000000355,pulse
63,pinp,NaN,NaN,20,33,1051.36666667022,pulse
63,pinp,NaN,NaN,20,33,1060.40000000394,pulse
63,pinp,NaN,NaN,20,33,1069.30000000375,pulse
63,pinp,NaN,NaN,20,33,1073.90000000396,pulse
63,pinp,NaN,NaN,20,33,1078.00000000361,pulse
63,pinp,NaN,NaN,20,33,1086.66666667023,pulse
63,pinp,NaN,NaN,20,33,1098.70000000365,pulse
63,pinp,NaN,NaN,20,33,1128.7333333371,pulse
63,pinp,NaN,NaN,20,33,1147.66666667037,pulse
63,pinp,NaN,NaN,20,33,1154.36666667028,pulse
63,pinp,NaN,NaN,20,33,1157.06666667029,pulse
63,pinp,NaN,NaN,20,33,1159.06666667024,pulse
63,pinp,NaN,NaN,20,33,1167.00000000355,pulse
63,pinp,NaN,NaN,20,33,1178.10000000372,pulse
63,pinp,NaN,NaN,20,33,1187.93333333724,pulse
63,pinp,NaN,NaN,20,33,1207.63333333707,pulse
63,pinp,NaN,NaN,20,33,1216.33333333693,pulse
63,pinp,NaN,NaN,20,33,1221.10000000384,pulse
63,pinp,NaN,NaN,20,33,1227.6666666703,pulse
63,pinp,NaN,NaN,20,33,1234.73333333732,pulse
63,pinp,NaN,NaN,20,33,1242.00000000383,pulse
63,pinp,NaN,NaN,20,33,1255.50000000385,pulse
63,pinp,NaN,NaN,20,33,1273.70000000383,pulse
63,pinp,NaN,NaN,20,33,1278.83333333693,pulse
